time,CHN1,CHN2
 1.450000e-05, -6.749850e-04,  8.653750e-04
 1.455000e-05, -4.998500e-05, -6.322125e-03
 1.460000e-05, -4.249850e-04, -3.846250e-04
 1.465000e-05,  2.625150e-04, -6.634625e-03
 1.470000e-05, -2.374850e-04,  2.403750e-04
 1.475000e-05,  6.375150e-04, -6.634625e-03
 1.480000e-05,  7.501500e-05, -6.947125e-03
 1.485000e-05,  9.500150e-04, -3.846250e-04
 1.490000e-05,  5.125150e-04, -6.947125e-03
 1.495000e-05,  1.137515e-03, -7.212500e-05
 1.500000e-05,  7.000150e-04, -7.212500e-05
 1.505000e-05,  1.450015e-03, -6.322125e-03
 1.510000e-05,  1.137515e-03, -5.384625e-03
 1.515000e-05,  1.825015e-03,  2.403750e-04
 1.520000e-05,  1.387515e-03, -7.212500e-05
 1.525000e-05,  2.012515e-03, -6.322125e-03
 1.530000e-05,  1.762515e-03,  5.528750e-04
 1.535000e-05,  2.387515e-03, -5.697125e-03
 1.540000e-05,  2.075015e-03, -5.697125e-03
 1.545000e-05,  2.637515e-03,  1.177875e-03
 1.550000e-05,  2.387515e-03,  5.528750e-04
 1.555000e-05,  2.825015e-03, -6.009625e-03
 1.560000e-05,  2.637515e-03, -6.322125e-03
 1.565000e-05,  3.262515e-03,  5.528750e-04
 1.570000e-05,  3.575015e-03,  1.802875e-03
 1.575000e-05,  2.887515e-03, -5.697125e-03
 1.580000e-05,  3.075015e-03, -5.384625e-03
 1.585000e-05,  3.825015e-03,  5.528750e-04
 1.590000e-05,  3.450015e-03,  8.653750e-04
 1.595000e-05,  4.325015e-03, -4.759625e-03
 1.600000e-05,  3.637515e-03, -4.759625e-03
 1.605000e-05,  4.387515e-03,  1.177875e-03
 1.610000e-05,  4.075015e-03,  2.115375e-03
 1.615000e-05,  4.700015e-03, -5.697125e-03
 1.620000e-05,  4.325015e-03,  1.802875e-03
 1.625000e-05,  4.825015e-03, -5.072125e-03
 1.630000e-05,  4.575015e-03,  8.653750e-04
 1.635000e-05,  5.075015e-03, -5.384625e-03
 1.640000e-05,  4.825015e-03, -4.134625e-03
 1.645000e-05,  5.387515e-03,  2.115375e-03
 1.650000e-05,  4.825015e-03,  2.740375e-03
 1.655000e-05,  5.637515e-03, -4.759625e-03
 1.660000e-05,  5.262515e-03, -3.509625e-03
 1.665000e-05,  5.887515e-03,  2.427875e-03
 1.670000e-05,  5.387515e-03, -4.134625e-03
 1.675000e-05,  6.075015e-03,  2.427875e-03
 1.680000e-05,  5.575015e-03,  3.052875e-03
 1.685000e-05,  6.137515e-03, -4.134625e-03
 1.690000e-05,  5.700015e-03,  2.740375e-03
 1.695000e-05,  6.262515e-03, -4.134625e-03
 1.700000e-05,  5.825015e-03,  3.365375e-03
 1.705000e-05,  6.325015e-03, -3.509625e-03
 1.710000e-05,  6.387515e-03,  2.740375e-03
 1.715000e-05,  6.012515e-03, -2.884625e-03
 1.720000e-05,  5.950015e-03, -2.572125e-03
 1.725000e-05,  6.637515e-03,  3.990375e-03
 1.730000e-05,  6.700015e-03, -3.822125e-03
 1.735000e-05,  6.012515e-03,  4.927875e-03
 1.740000e-05,  6.075015e-03,  3.990375e-03
 1.745000e-05,  6.575015e-03, -1.947125e-03
 1.750000e-05,  6.762515e-03,  4.302875e-03
 1.755000e-05,  6.012515e-03, -2.259625e-03
 1.760000e-05,  6.575015e-03, -1.634625e-03
 1.765000e-05,  5.950015e-03,  4.927875e-03
 1.770000e-05,  6.012515e-03,  4.615375e-03
 1.775000e-05,  6.450015e-03, -1.634625e-03
 1.780000e-05,  6.387515e-03, -6.971250e-04
 1.785000e-05,  5.887515e-03,  6.177875e-03
 1.790000e-05,  5.700015e-03,  7.115375e-03
 1.795000e-05,  6.262515e-03, -1.322125e-03
 1.800000e-05,  5.700015e-03, -3.846250e-04
 1.805000e-05,  6.137515e-03,  5.552875e-03
 1.810000e-05,  5.450015e-03,  5.552875e-03
 1.815000e-05,  6.137515e-03, -1.947125e-03
 1.820000e-05,  5.262515e-03,  6.802875e-03
 1.825000e-05,  6.012515e-03, -7.212500e-05
 1.830000e-05,  5.637515e-03,  6.177875e-03
 1.835000e-05,  5.137515e-03,  5.528750e-04
 1.840000e-05,  5.575015e-03, -1.634625e-03
 1.845000e-05,  4.825015e-03,  5.865375e-03
 1.850000e-05,  5.387515e-03,  5.528750e-04
 1.855000e-05,  4.575015e-03,  7.115375e-03
 1.860000e-05,  5.075015e-03, -7.212500e-05
 1.865000e-05,  4.387515e-03,  6.177875e-03
 1.870000e-05,  4.825015e-03,  2.403750e-04
 1.875000e-05,  4.325015e-03,  7.115375e-03
 1.880000e-05,  4.637515e-03,  1.177875e-03
 1.885000e-05,  4.012515e-03,  7.427875e-03
 1.890000e-05,  4.262515e-03,  1.177875e-03
 1.895000e-05,  3.762515e-03,  7.115375e-03
 1.900000e-05,  4.262515e-03,  8.653750e-04
 1.905000e-05,  3.387515e-03,  7.427875e-03
 1.910000e-05,  3.825015e-03,  7.115375e-03
 1.915000e-05,  3.137515e-03,  8.653750e-04
 1.920000e-05,  3.575015e-03,  7.115375e-03
 1.925000e-05,  2.762515e-03,  1.177875e-03
 1.930000e-05,  3.387515e-03,  6.490375e-03
 1.935000e-05,  2.575015e-03,  8.653750e-04
 1.940000e-05,  3.075015e-03,  1.802875e-03
 1.945000e-05,  2.387515e-03,  7.427875e-03
 1.950000e-05,  2.700015e-03,  7.740375e-03
 1.955000e-05,  2.137515e-03,  1.802875e-03
 1.960000e-05,  2.387515e-03,  7.427875e-03
 1.965000e-05,  1.887515e-03,  1.177875e-03
 1.970000e-05,  2.137515e-03,  8.052875e-03
 1.975000e-05,  1.325015e-03,  8.653750e-04
 1.980000e-05,  1.762515e-03,  7.427875e-03
 1.985000e-05,  1.012515e-03,  8.653750e-04
 1.990000e-05,  1.575015e-03,  1.177875e-03
 1.995000e-05,  8.250150e-04,  8.677875e-03
 2.000000e-05,  1.262515e-03,  8.677875e-03
 2.005000e-05,  5.750150e-04,  1.177875e-03
 2.010000e-05,  1.012515e-03,  7.115375e-03
 2.015000e-05,  3.250150e-04,  1.177875e-03
 2.020000e-05,  5.750150e-04,  8.052875e-03
 2.025000e-05,  7.501500e-05,  2.115375e-03
 2.030000e-05,  3.250150e-04,  8.052875e-03
 2.035000e-05, -2.374850e-04,  1.177875e-03
 2.040000e-05,  7.501500e-05,  6.802875e-03
 2.045000e-05, -6.124850e-04,  2.403750e-04
 2.050000e-05, -1.124850e-04,  1.177875e-03
 2.055000e-05, -9.249850e-04,  6.802875e-03
 2.060000e-05, -5.499850e-04,  6.802875e-03
 2.065000e-05, -1.424985e-03,  1.490375e-03
 2.070000e-05, -6.749850e-04,  5.528750e-04
 2.075000e-05, -1.737485e-03,  7.115375e-03
 2.080000e-05, -1.237485e-03,  6.490375e-03
 2.085000e-05, -1.987485e-03, -3.846250e-04
 2.090000e-05, -1.549985e-03,  5.528750e-04
 2.095000e-05, -2.112485e-03,  6.490375e-03
 2.100000e-05, -2.424985e-03,  6.177875e-03
 2.105000e-05, -1.862485e-03,  2.403750e-04
 2.110000e-05, -2.112485e-03, -7.212500e-05
 2.115000e-05, -2.612485e-03,  5.865375e-03
 2.120000e-05, -2.424985e-03,  6.490375e-03
 2.125000e-05, -2.862485e-03, -1.322125e-03
 2.130000e-05, -2.612485e-03,  5.865375e-03
 2.135000e-05, -3.237485e-03, -3.846250e-04
 2.140000e-05, -2.799985e-03, -6.971250e-04
 2.145000e-05, -3.362485e-03,  5.865375e-03
 2.150000e-05, -2.987485e-03, -1.322125e-03
 2.155000e-05, -3.674985e-03,  6.177875e-03
 2.160000e-05, -3.299985e-03,  5.865375e-03
 2.165000e-05, -3.674985e-03, -1.322125e-03
 2.170000e-05, -3.549985e-03, -1.322125e-03
 2.175000e-05, -3.924985e-03,  4.927875e-03
 2.180000e-05, -3.674985e-03,  4.615375e-03
 2.185000e-05, -4.174985e-03, -1.634625e-03
 2.190000e-05, -3.674985e-03, -2.259625e-03
 2.195000e-05, -4.299985e-03,  4.927875e-03
 2.200000e-05, -3.862485e-03, -2.572125e-03
 2.205000e-05, -4.424985e-03,  4.302875e-03
 2.210000e-05, -4.424985e-03,  4.302875e-03
 2.215000e-05, -3.987485e-03, -2.572125e-03
 2.220000e-05, -4.549985e-03,  3.677875e-03
 2.225000e-05, -4.049985e-03, -3.197125e-03
 2.230000e-05, -3.987485e-03,  2.427875e-03
 2.235000e-05, -4.737485e-03, -3.197125e-03
 2.240000e-05, -4.549985e-03, -3.509625e-03
 2.245000e-05, -4.049985e-03,  3.052875e-03
 2.250000e-05, -4.612485e-03, -4.134625e-03
 2.255000e-05, -4.049985e-03,  2.427875e-03
 2.260000e-05, -4.549985e-03,  2.115375e-03
 2.265000e-05, -3.987485e-03, -4.447125e-03
 2.270000e-05, -4.549985e-03, -4.134625e-03
 2.275000e-05, -3.924985e-03,  2.740375e-03
 2.280000e-05, -4.424985e-03, -5.697125e-03
 2.285000e-05, -3.924985e-03,  2.740375e-03
 2.290000e-05, -4.299985e-03,  2.115375e-03
 2.295000e-05, -3.737485e-03, -5.072125e-03
 2.300000e-05, -4.299985e-03,  2.115375e-03
 2.305000e-05, -3.612485e-03, -5.072125e-03
 2.310000e-05, -4.174985e-03, -5.072125e-03
 2.315000e-05, -3.362485e-03,  1.490375e-03
 2.320000e-05, -4.049985e-03,  1.490375e-03
 2.325000e-05, -3.174985e-03, -5.697125e-03
 2.330000e-05, -3.799985e-03,  8.653750e-04
 2.335000e-05, -3.049985e-03, -5.697125e-03
 2.340000e-05, -3.049985e-03,  2.403750e-04
 2.345000e-05, -3.487485e-03, -5.072125e-03
 2.350000e-05, -2.674985e-03, -6.009625e-03
 2.355000e-05, -3.362485e-03,  5.528750e-04
 2.360000e-05, -2.612485e-03, -5.697125e-03
 2.365000e-05, -2.924985e-03,  8.653750e-04
 2.370000e-05, -2.737485e-03, -3.846250e-04
 2.375000e-05, -2.237485e-03, -5.697125e-03
 2.380000e-05, -2.612485e-03, -7.212500e-05
 2.385000e-05, -1.924985e-03, -6.009625e-03
 2.390000e-05, -2.424985e-03, -7.212500e-05
 2.395000e-05, -1.674985e-03, -6.009625e-03
 2.400000e-05, -2.112485e-03, -7.212500e-05
 2.405000e-05, -1.487485e-03, -6.947125e-03
 2.410000e-05, -1.737485e-03, -6.009625e-03
 2.415000e-05, -1.362485e-03,  2.403750e-04
 2.420000e-05, -1.549985e-03, -1.009625e-03
 2.425000e-05, -9.874850e-04, -6.322125e-03
 2.430000e-05, -1.237485e-03, -6.634625e-03
 2.435000e-05, -6.749850e-04,  5.528750e-04
 2.440000e-05, -1.112485e-03, -7.259625e-03
 2.445000e-05, -2.999850e-04, -7.212500e-05
 2.450000e-05, -6.749850e-04, -6.322125e-03
 2.455000e-05, -4.998500e-05, -7.212500e-05
 2.460000e-05, -4.874850e-04, -7.212500e-05
 2.465000e-05,  2.000150e-04, -6.947125e-03
 2.470000e-05, -1.749850e-04, -3.846250e-04
 2.475000e-05,  5.750150e-04, -6.947125e-03
 2.480000e-05,  1.251500e-05, -7.572125e-03
 2.485000e-05,  7.625150e-04, -3.846250e-04
 2.490000e-05,  4.500150e-04,  2.403750e-04
 2.495000e-05,  1.137515e-03, -6.322125e-03
 2.500000e-05,  7.625150e-04, -1.009625e-03
 2.505000e-05,  1.450015e-03, -7.572125e-03
 2.510000e-05,  1.075015e-03, -6.634625e-03
 2.515000e-05,  1.700015e-03,  2.403750e-04
 2.520000e-05,  1.387515e-03,  2.403750e-04
 2.525000e-05,  2.012515e-03, -7.572125e-03
 2.530000e-05,  1.575015e-03, -6.322125e-03
 2.535000e-05,  2.387515e-03, -7.212500e-05
 2.540000e-05,  2.075015e-03, -7.212500e-05
 2.545000e-05,  2.700015e-03, -8.509625e-03
 2.550000e-05,  2.887515e-03, -6.322125e-03
 2.555000e-05,  2.325015e-03, -7.212500e-05
 2.560000e-05,  3.200015e-03, -5.384625e-03
 2.565000e-05,  2.637515e-03,  5.528750e-04
 2.570000e-05,  3.575015e-03, -6.947125e-03
 2.575000e-05,  2.950015e-03,  5.528750e-04
 2.580000e-05,  3.825015e-03, -5.384625e-03
 2.585000e-05,  3.200015e-03,  1.177875e-03
 2.590000e-05,  3.387515e-03, -6.322125e-03
 2.595000e-05,  4.137515e-03,  5.528750e-04
 2.600000e-05,  3.637515e-03,  2.403750e-04
 2.605000e-05,  4.387515e-03, -5.384625e-03
 2.610000e-05,  3.950015e-03,  1.177875e-03
 2.615000e-05,  4.637515e-03, -5.697125e-03
 2.620000e-05,  4.262515e-03, -4.447125e-03
 2.625000e-05,  4.887515e-03,  2.427875e-03
 2.630000e-05,  4.450015e-03,  1.177875e-03
 2.635000e-05,  5.075015e-03, -5.697125e-03
 2.640000e-05,  4.762515e-03, -4.447125e-03
 2.645000e-05,  5.387515e-03,  2.115375e-03
 2.650000e-05,  4.825015e-03, -4.759625e-03
 2.655000e-05,  5.700015e-03,  2.427875e-03
 2.660000e-05,  5.200015e-03,  2.740375e-03
 2.665000e-05,  5.825015e-03, -4.759625e-03
 2.670000e-05,  5.887515e-03,  2.427875e-03
 2.675000e-05,  5.387515e-03, -4.134625e-03
 2.680000e-05,  6.075015e-03, -4.134625e-03
 2.685000e-05,  5.575015e-03,  2.740375e-03
 2.690000e-05,  6.262515e-03,  2.740375e-03
 2.695000e-05,  5.700015e-03, -4.134625e-03
